iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million
BEL,Europe,Belgium,2020-08-06,72016,858,572.857,9861,2,3,6213.838,74.032,49.428,850.848,0.173,0.259,1.26,65,5.608,278,23.987,,,,,23195,1832871,158.148,2.001,20785,1.793,0.032,31.2,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-08-07,72784,768,576.143,9866,5,3.571,6280.105,66.266,49.712,851.279,0.431,0.308,1.24,69,5.954,285,24.591,,,,,22826,1855697,160.117,1.97,20970,1.809,0.033,30.3,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-08-08,73401,617,571.286,9870,4,3.571,6333.342,53.237,49.293,851.624,0.345,0.308,1.21,67,5.781,281,24.246,,,,,16668,1872365,161.555,1.438,20434,1.763,0.035,28.6,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-08-09,74152,751,614.714,9872,2,3.857,6398.141,64.799,53.04,851.797,0.173,0.333,1.19,69,5.954,285,24.591,,,191.212,16.499,9956,1882321,162.414,0.859,20186,1.742,0.036,27.8,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-08-10,74620,468,615.143,9879,7,4.143,6438.522,40.381,53.077,852.401,0.604,0.357,1.16,73,6.299,312,26.921,,,,,17036,1899357,163.884,1.47,20216,1.744,0.036,27.8,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-08-11,75008,388,622.857,9885,6,4.714,6472,33.478,53.743,852.919,0.518,0.407,1.13,77,6.644,307,26.489,,,,,25658,1925015,166.098,2.214,20245,1.747,0.037,27,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-08-12,75647,639,641.286,9900,15,5.857,6527.136,55.136,55.333,854.213,1.294,0.505,1.12,76,6.558,301,25.972,,,,,22073,1947088,168.003,1.905,19630,1.694,0.037,27,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-08-13,76191,544,596.429,9916,16,7.857,6574.075,46.939,51.462,855.593,1.381,0.678,1.11,74,6.385,309,26.662,,,,,21859,1968947,169.889,1.886,19439,1.677,0.037,27,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-08-14,77113,922,618.429,9924,8,8.286,6653.629,79.554,53.361,856.284,0.69,0.715,1.1,80,6.903,312,26.921,,,,,18676,1987623,171.5,1.611,18847,1.626,0.037,27,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-08-15,77869,756,638.286,9935,11,9.286,6718.859,65.231,55.074,857.233,0.949,0.801,1.07,82,7.075,309,26.662,,,,,12981,2000604,172.62,1.12,18320,1.581,0.035,28.6,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-08-16,78323,454,595.857,9939,4,9.571,6758.032,39.173,51.413,857.578,0.345,0.826,1.05,86,7.42,337,29.078,,,246.856,21.3,8932,2009536,173.391,0.771,18174,1.568,0.034,29.4,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-08-17,78534,211,559.143,9944,5,9.286,6776.238,18.206,48.245,858.009,0.431,0.801,1.03,91,7.852,341,29.423,,,,,17998,2027534,174.944,1.553,18311,1.58,0.034,29.4,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-08-18,78897,363,555.571,9959,15,10.571,6807.559,31.321,47.937,859.304,1.294,0.912,1.02,89,7.679,335,28.905,,,,,27111,2054645,177.283,2.339,18519,1.598,0.032,31.2,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-08-19,79479,582,547.429,9969,10,9.857,6857.777,50.217,47.234,860.167,0.863,0.851,1.02,83,7.162,334,28.819,,,,,23088,2077733,179.275,1.992,18664,1.61,0.03,33.3,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-08-20,80178,699,569.571,9976,7,8.571,6918.089,60.313,49.145,860.771,0.604,0.74,1.02,82,7.075,303,26.144,,,,,23852,2101585,181.333,2.058,18948,1.635,0.031,32.3,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-08-21,80894,716,540.143,9985,9,8.714,6979.869,61.779,46.606,861.547,0.777,0.752,1.02,84,7.248,314,27.093,,,,,20813,2122398,183.129,1.796,19254,1.661,0.031,32.3,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-08-22,81468,574,514.143,9988,3,7.571,7029.396,49.527,44.362,861.806,0.259,0.653,1,85,7.334,310,26.748,,,,,15631,2138029,184.478,1.349,19632,1.694,0.031,32.3,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-08-23,81936,468,516.143,9992,4,7.571,7069.777,40.381,44.535,862.151,0.345,0.653,0.99,87,7.507,312,26.921,,,171.99,14.84,8529,2146558,185.214,0.736,19575,1.689,0.031,32.3,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-08-24,82092,156,508.286,9996,4,7.429,7083.237,13.46,43.857,862.496,0.345,0.641,0.98,89,7.679,320,27.611,,,,,17609,2164167,186.733,1.519,19519,1.684,0.03,33.3,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-08-25,82447,355,507.143,9996,0,5.286,7113.868,30.631,43.758,862.496,0,0.456,0.99,85,7.334,282,24.332,,,,,27040,2191207,189.066,2.333,19509,1.683,0.03,33.3,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-08-26,83030,583,507.286,9879,-117,-12.857,7164.172,50.304,43.771,852.401,-10.095,-1.109,1,81,6.989,260,22.434,,,,,24596,2215803,191.189,2.122,19724,1.702,0.029,34.5,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-08-27,83500,470,474.571,9884,5,-13.143,7204.725,40.554,40.948,852.832,0.431,-1.134,1.01,82,7.075,257,22.175,,,,,21308,2237111,193.027,1.839,19361,1.671,0.027,37,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-08-28,83952,452,436.857,9886,2,-14.143,7243.726,39,37.694,853.005,0.173,-1.22,1.01,77,6.644,252,21.744,,,,,25114,2262225,195.194,2.167,19975,1.724,0.026,38.5,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-08-29,84599,647,447.286,9891,5,-13.857,7299.552,55.826,38.594,853.436,0.431,-1.196,1.02,72,6.212,230,19.845,,,,,19052,2281277,196.838,1.644,20464,1.766,0.026,38.5,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-08-30,85042,443,443.714,9894,3,-14,7337.775,38.224,38.286,853.695,0.259,-1.208,1.03,71,6.126,233,20.104,,,104.206,8.991,10600,2291877,197.753,0.915,20760,1.791,0.026,38.5,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-08-31,85236,194,449.143,9895,1,-14.429,7354.515,16.739,38.754,853.782,0.086,-1.245,1.03,74,6.385,243,20.967,,,,,19657,2311534,199.449,1.696,21052,1.816,0.026,38.5,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-09-01,85487,251,434.286,9897,2,-14.143,7376.172,21.657,37.472,853.954,0.173,-1.22,1.05,68,5.867,226,19.5,,,,,28223,2339757,201.884,2.435,21221,1.831,0.024,41.7,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-09-02,85911,424,411.571,9898,1,2.714,7412.756,36.584,35.512,854.04,0.086,0.234,1.08,60,5.177,221,19.069,,,,,30069,2369826,204.478,2.594,22003,1.899,0.024,41.7,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-09-03,86544,633,434.857,9899,1,2.143,7467.374,54.618,37.521,854.127,0.086,0.185,1.12,58,5.004,209,18.033,,,,,24017,2393843,206.551,2.072,22390,1.932,0.025,40,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-09-04,87174,630,460.286,9901,2,2.143,7521.733,54.359,39.715,854.299,0.173,0.185,1.14,52,4.487,215,18.551,,,,,26583,2420426,208.844,2.294,22600,1.95,0.026,38.5,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-09-05,87825,651,460.857,9906,5,2.143,7577.904,56.171,39.765,854.731,0.431,0.185,1.16,53,4.573,215,18.551,,,,,19740,2440166,210.548,1.703,22698,1.958,0.026,38.5,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-09-06,88367,542,475,9907,1,1.857,7624.67,46.766,40.985,854.817,0.086,0.16,1.17,53,4.573,223,19.241,,,120.393,10.388,10963,2451129,211.494,0.946,22750,1.963,0.027,37,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-09-07,88769,402,504.714,9909,2,2,7659.356,34.686,43.549,854.99,0.173,0.173,1.19,52,4.487,235,20.277,,,,,23129,2474258,213.489,1.996,23246,2.006,0.028,35.7,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-09-08,89141,372,522,9912,3,2.143,7691.454,32.098,45.04,855.248,0.259,0.185,1.22,59,5.091,260,22.434,,,,,35123,2509381,216.52,3.031,24232,2.091,0.028,35.7,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-09-09,89691,550,540,9917,5,2.714,7738.91,47.456,46.593,855.68,0.431,0.234,1.25,60,5.177,250,21.571,,,,,35047,2544428,219.544,3.024,24943,2.152,0.028,35.7,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-09-10,90568,877,574.857,9917,0,2.571,7814.582,75.671,49.601,855.68,0,0.222,1.29,65,5.608,249,21.485,,,,,36232,2580660,222.67,3.126,26688,2.303,0.029,34.5,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-09-11,91537,969,623.286,9919,2,2.571,7898.191,83.609,53.78,855.852,0.173,0.222,1.32,67,5.781,254,21.916,,,,,38042,2618702,225.952,3.282,28325,2.444,0.03,33.3,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-09-12,92478,941,664.714,9923,4,2.429,7979.384,81.193,57.354,856.197,0.345,0.21,1.34,68,5.867,260,22.434,,,,,27126,2645828,228.293,2.341,29380,2.535,0.03,33.3,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-09-13,93455,977,726.857,9925,2,2.571,8063.684,84.3,62.716,856.37,0.173,0.222,1.35,71,6.126,293,25.281,,,215.493,18.594,19155,2664983,229.946,1.653,30551,2.636,0.031,32.3,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-09-14,94306,851,791,9927,2,2.571,8137.112,73.428,68.251,856.543,0.173,0.222,1.36,72,6.212,318,27.438,,,,,29307,2694290,232.474,2.529,31433,2.712,0.032,31.2,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-09-15,94795,489,807.714,9930,3,2.571,8179.305,42.193,69.693,856.801,0.259,0.222,1.37,67,5.781,315,27.18,,,,,42303,2736593,236.125,3.65,32459,2.801,0.034,29.4,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-09-16,95948,1153,893.857,9935,5,2.571,8278.79,99.486,77.126,857.233,0.431,0.222,1.4,74,6.385,353,30.458,,,,,46674,2783267,240.152,4.027,34120,2.944,0.036,27.8,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-09-17,97976,2028,1058.286,9936,1,2.714,8453.774,174.984,91.313,857.319,0.086,0.234,1.42,69,5.954,371,32.011,,,,,43222,2826489,243.881,3.729,35118,3.03,0.037,27,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-09-18,99649,1673,1158.857,9937,1,2.571,8598.128,144.353,99.991,857.405,0.086,0.222,1.42,78,6.73,392,33.823,,,,,41428,2867917,247.456,3.575,35602,3.072,0.039,25.6,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-09-19,100748,1099,1181.429,9944,7,3,8692.954,94.826,101.939,858.009,0.604,0.259,1.4,78,6.73,421,36.326,,,,,26392,2894309,249.733,2.277,35497,3.063,0.04,25,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-09-20,102295,1547,1262.857,9948,4,3.286,8826.436,133.482,108.965,858.355,0.345,0.284,1.4,77,6.644,432,37.275,,,320.711,27.672,21874,2916183,251.62,1.887,35886,3.096,0.041,24.4,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-09-21,103392,1097,1298,9950,2,3.286,8921.089,94.654,111.997,858.527,0.173,0.284,1.39,87,7.507,490,42.279,,,,,34932,2951115,254.634,3.014,36689,3.166,0.043,23.3,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-09-22,105226,1834,1490.143,9955,5,3.571,9079.334,158.245,128.576,858.959,0.431,0.308,1.39,94,8.111,505,43.573,,,,,45049,2996164,258.521,3.887,37082,3.2,0.045,22.2,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-09-23,106887,1661,1562.714,9959,4,3.429,9222.652,143.318,134.837,859.304,0.345,0.296,1.39,95,8.197,550,47.456,,,,,44434,3040598,262.355,3.834,36762,3.172,0.047,21.3,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-09-24,108768,1881,1541.714,9965,6,4.143,9384.953,162.3,133.025,859.821,0.518,0.357,1.38,104,8.974,602,51.943,,,,,40555,3081153,265.855,3.499,36381,3.139,0.049,20.4,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-09-25,110976,2208,1618.143,9969,4,4.571,9575.468,190.515,139.62,860.167,0.345,0.394,1.38,110,9.491,620,53.496,,,,,37845,3118998,269.12,3.265,35869,3.095,0.051,19.6,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-09-26,112803,1827,1722.143,9974,5,4.286,9733.109,157.641,148.594,860.598,0.431,0.37,1.37,120,10.354,626,54.014,,,,,33439,3152437,272.005,2.885,36875,3.182,0.052,19.2,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-09-27,114179,1376,1697.714,9980,6,4.571,9851.836,118.727,146.486,861.116,0.518,0.394,1.36,135,11.648,654,56.43,,,453.244,39.108,20395,3172832,273.765,1.76,36664,3.164,0.053,18.9,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-09-28,115353,1174,1708.714,9987,7,5.286,9953.134,101.298,147.435,861.72,0.604,0.456,1.36,140,12.08,708,61.089,,,,,28557,3201389,276.229,2.464,35753,3.085,0.055,18.2,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-09-29,117115,1762,1698.429,10001,14,6.571,10105.167,152.033,146.547,862.928,1.208,0.567,1.38,150,12.943,716,61.779,,,,,48302,3249691,280.397,4.168,36218,3.125,0.058,17.2,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-09-30,118452,1337,1652.143,10016,15,8.143,10220.528,115.362,142.554,864.222,1.294,0.703,1.4,157,13.547,739,63.764,,,,,46694,3296385,284.426,4.029,36541,3.153,0.061,16.4,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-10-01,121059,2607,1755.857,10023,7,8.286,10445.471,224.943,151.503,864.826,0.604,0.715,1.43,156,13.46,773,66.698,,,,,41753,3338138,288.028,3.603,36712,3.168,0.067,14.9,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-10-02,124234,3175,1894,10037,14,9.714,10719.423,273.952,163.422,866.034,1.208,0.838,1.45,163,14.064,789,68.078,,,,,41778,3379916,291.633,3.605,37274,3.216,0.072,13.9,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-10-03,127623,3389,2117.143,10044,7,10,11011.84,292.417,182.676,866.638,0.604,0.863,1.47,185,15.963,819,70.667,,,,,34240,3414156,294.587,2.954,37388,3.226,0.076,13.2,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-10-04,130235,2612,2293.714,10064,20,12,11237.214,225.374,197.911,868.364,1.726,1.035,1.47,186,16.049,866,74.722,,,547.333,47.226,17961,3432117,296.137,1.55,37041,3.196,0.079,12.7,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-10-05,132203,1968,2407.143,10078,14,13,11407.022,169.807,207.698,869.572,1.208,1.122,1.48,195,16.825,937,80.848,,,,,27391,3459508,298.501,2.363,36874,3.182,0.082,12.2,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-10-06,134291,2088,2453.714,10092,14,13,11587.183,180.161,211.717,870.779,1.208,1.122,1.5,189,16.308,952,82.142,,,,,45882,3505390,302.46,3.959,36528,3.152,0.089,11.2,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-10-07,137868,3577,2773.714,10108,16,13.143,11895.821,308.638,239.328,872.16,1.381,1.134,1.54,201,17.343,1050,90.598,,,,,54459,3559849,307.158,4.699,37638,3.248,0.098,10.2,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-10-08,143596,5728,3219.571,10126,18,14.714,12390.057,494.236,277.798,873.713,1.553,1.27,1.57,213,18.379,1110,95.775,,,,,50165,3610014,311.487,4.328,38839,3.351,0.103,9.7,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-10-09,148981,5385,3535.286,10151,25,16.286,12854.697,464.64,305.039,875.87,2.157,1.405,1.58,214,18.465,1191,102.764,,,,,53750,3663764,316.125,4.638,40550,3.499,0.11,9.1,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-10-10,156931,7950,4186.857,10175,24,18.714,13540.656,685.959,361.259,877.941,2.071,1.615,1.59,228,19.673,1260,108.718,,,,,47596,3711360,320.231,4.107,42458,3.663,0.116,8.6,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-10-11,162258,5327,4574.714,10191,16,18.143,14000.291,459.636,394.725,879.322,1.381,1.565,1.57,245,21.14,1334,115.103,,,890.301,76.819,30373,3741733,322.852,2.621,44231,3.816,0.119,8.4,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-10-12,165880,3622,4811,10211,20,19,14312.812,312.521,415.113,881.047,1.726,1.639,1.56,268,23.124,1473,127.097,,,,,44535,3786268,326.695,3.843,46680,4.028,0.127,7.9,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-10-13,173240,7360,5564.143,10244,33,21.714,14947.864,635.051,480.097,883.895,2.847,1.874,1.56,281,24.246,1622,139.953,,,,,59536,3845804,331.832,5.137,48631,4.196,0.133,7.5,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-10-14,181511,8271,6234.714,10278,34,24.286,15661.52,713.656,537.957,886.828,2.934,2.095,1.56,313,27.007,1778,153.413,,,,,72981,3918785,338.129,6.297,51277,4.424,0.142,7,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-10-15,191959,10448,6909,10327,49,28.714,16563.016,901.497,596.137,891.056,4.228,2.478,1.56,327,28.215,1951,168.34,,,,,66248,3985033,343.845,5.716,53574,4.623,0.147,6.8,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-10-16,202151,10192,7595.714,10359,32,29.714,17442.424,879.408,655.39,893.817,2.761,2.564,1.54,358,30.89,2099,181.11,,,,,68693,4053726,349.772,5.927,55709,4.807,0.153,6.5,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-10-17,213115,10964,8026.286,10392,33,31,18388.444,946.019,692.541,896.665,2.847,2.675,1.52,384,33.133,2267,195.606,,,,,61899,4115625,355.113,5.341,57752,4.983,0.158,6.3,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-10-18,222253,9138,8570.714,10413,21,31.714,19176.908,788.464,739.517,898.477,1.812,2.736,1.49,412,35.549,2497,215.451,,,1790.719,154.511,44689,4160314,358.969,3.856,59797,5.16,0.163,6.1,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-10-19,230480,8227,9228.571,10443,30,33.143,19886.768,709.86,796.279,901.065,2.589,2.86,1.47,446,38.483,2773,239.266,,,,,55924,4216238,363.794,4.825,61424,5.3,0.166,6,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-10-20,240159,9679,9559.857,10489,46,35,20721.912,835.144,824.864,905.034,3.969,3.02,1.45,487,42.02,2978,256.954,,,,,78333,4294571,370.553,6.759,64110,5.532,0.175,5.7,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-10-21,253386,13227,10267.857,10539,50,37.286,21863.192,1141.28,885.953,909.349,4.314,3.217,1.44,525,45.299,3275,282.581,,,,,80815,4375386,377.526,6.973,65229,5.628,0.183,5.5,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-10-22,270132,16746,11167.571,10588,49,37.286,23308.106,1444.914,963.584,913.576,4.228,3.217,1.43,573,49.441,3649,314.851,,,,,79979,4455365,384.427,6.901,67190,5.797,0.197,5.1,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-10-23,287700,17568,12221.286,10658,70,42.714,24823.946,1515.84,1054.503,919.616,6.04,3.686,1.4,633,54.618,4056,349.968,,,,,69154,4524519,390.394,5.967,67256,5.803,0.211,4.7,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-10-24,305409,17709,13184.857,10737,79,49.286,26351.952,1528.006,1137.644,926.433,6.816,4.253,1.36,694,59.881,4408,380.34,,,,,63605,4588124,395.882,5.488,67500,5.824,0.225,4.4,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-10-25,321031,15622,14111.143,10810,73,56.714,27699.882,1347.931,1217.568,932.732,6.299,4.894,1.32,756,65.231,4825,416.321,,,3327.501,287.111,39465,4627589,399.288,3.405,66754,5.76,0.236,4.2,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-10-26,333718,12687,14748.286,10899,89,65.143,28794.569,1094.687,1272.543,940.411,7.679,5.621,1.28,812,70.063,5268,454.545,,,,,50161,4677750,403.616,4.328,65930,5.689,0.251,4,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-10-27,347289,13571,15304.286,11038,139,78.429,29965.531,1170.962,1320.517,952.404,11.993,6.767,1.25,912,78.691,5548,478.704,,,,,71450,4749200,409.781,6.165,64947,5.604,0.269,3.7,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-10-28,368337,21048,16421.571,11170,132,90.143,31781.64,1816.108,1416.921,963.794,11.39,7.778,1.22,994,85.766,5924,511.147,,,,,78093,4827293,416.519,6.738,64558,5.57,0.284,3.5,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-10-29,392258,23921,17446.571,11308,138,102.857,33845.643,2064.003,1505.362,975.701,11.907,8.875,1.17,1057,91.202,6187,533.84,,,,,71919,4899212,422.724,6.205,63407,5.471,0.291,3.4,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-10-30,412314,20056,17802,11452,144,113.429,35576.157,1730.515,1536.03,988.126,12.425,9.787,1.12,1105,95.344,6439,555.584,,,,,66019,4965231,428.421,5.696,62959,5.432,0.292,3.4,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-10-31,429229,16915,17688.571,11625,173,126.857,37035.653,1459.496,1526.243,1003.053,14.927,10.946,1.06,1161,100.176,6502,561.019,,,,,54587,5019818,433.131,4.71,61671,5.321,0.288,3.5,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-11-01,441018,11789,17141,11737,112,132.429,38052.857,1017.204,1478.996,1012.717,9.664,11.426,1.01,1223,105.525,6824,588.803,,,4646.765,400.942,24162,5043980,435.215,2.085,59484,5.133,0.285,3.5,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-11-02,447355,6337,16233.857,11858,121,137,38599.64,546.783,1400.724,1023.157,10.44,11.821,0.95,1302,112.342,7233,624.093,,,,,28928,5072908,437.711,2.496,56451,4.871,0.278,3.6,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-11-03,452541,5186,15036,12126,268,155.429,39047.109,447.47,1297.368,1046.281,23.124,13.411,0.91,1353,116.742,7461,643.766,,,,,54876,5127784,442.446,4.735,54083,4.667,0.271,3.7,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-11-04,468213,15672,14268,12331,205,165.857,40399.354,1352.245,1231.102,1063.97,17.688,14.311,0.88,1412,121.833,7411,639.452,,,,,44998,5172782,446.329,3.883,49356,4.259,0.264,3.8,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-11-05,479341,11128,12440.429,12520,189,173.143,41359.524,960.17,1073.412,1080.277,16.308,14.939,0.85,1428,123.214,7290,629.011,,,,,45721,5218503,450.274,3.945,45613,3.936,0.255,3.9,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-11-06,488044,8703,10818.571,12708,188,179.429,42110.455,750.931,933.471,1096.499,16.221,15.482,0.81,1459,125.889,7224,623.317,,,,,39364,5257867,453.671,3.396,41805,3.607,0.244,4.1,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-11-07,494168,6124,9277,12907,199,183.143,42638.859,528.404,800.458,1113.669,17.171,15.802,0.78,1464,126.32,6895,594.929,,,,,32359,5290226,456.463,2.792,38630,3.333,0.24,4.2,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-11-08,500789,6621,8538.714,13055,148,188.286,43210.146,571.287,736.756,1126.439,12.77,16.246,0.75,1470,126.838,6955,600.106,,,4230.954,365.064,13302,5303528,457.61,1.148,37078,3.199,0.236,4.2,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-11-09,503182,2393,7975.286,13216,161,194,43416.624,206.478,688.141,1140.331,13.892,16.739,0.73,1474,127.183,7221,623.058,,,,,22365,5325893,459.54,1.93,36141,3.118,0.232,4.3,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-11-10,507475,4293,7847.714,13561,345,205,43787.042,370.418,677.133,1170.099,29.768,17.688,0.72,1470,126.838,7058,608.993,,,,,39203,5365096,462.923,3.383,33902,2.925,0.219,4.6,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-11-11,515391,7916,6739.714,13758,197,203.857,44470.067,683.025,581.53,1187.097,16.998,17.59,0.71,1463,126.234,6879,593.549,,,,,31789,5396885,465.666,2.743,32015,2.762,0.209,4.8,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-11-12,520393,5002,5864.571,13891,133,195.857,44901.66,431.593,506.019,1198.573,11.476,16.899,0.7,1456,125.63,7010,604.852,,,,,28050,5424935,468.086,2.42,29490,2.545,0.203,4.9,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-11-13,525012,4619,5281.143,14106,215,199.714,45300.207,398.546,455.679,1217.124,18.551,17.232,0.69,1457,125.716,6762,583.453,,,,,37804,5462739,471.348,3.262,29267,2.525,0.2,5,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-11-14,531280,6268,5301.714,14303,197,199.429,45841.036,540.829,457.454,1234.122,16.998,17.208,0.68,1423,122.782,6505,561.278,,,,,26469,5489208,473.632,2.284,28426,2.453,0.197,5.1,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-11-15,535939,4659,5021.429,14421,118,195.143,46243.033,401.998,433.27,1244.304,10.182,16.838,0.67,1439,124.163,6518,562.4,,,3280.962,283.095,13824,5503032,474.824,1.193,28501,2.459,0.195,5.1,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-11-16,537871,1932,4955.571,14616,195,200,46409.734,166.701,427.587,1261.129,16.825,17.257,0.66,1408,121.488,6580,567.75,,,,,21451,5524483,476.675,1.851,28370,2.448,0.189,5.3,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-11-17,540605,2734,4732.857,14839,223,182.571,46645.635,235.901,408.37,1280.37,19.241,15.753,0.66,1356,117.001,6240,538.413,,,,,40333,5564816,480.155,3.48,28531,2.462,0.177,5.6,tests performed,,,,,,,,,
BEL,Europe,Belgium,2020-11-18,545787,5182,4342.286,15025,186,181,47092.76,447.124,374.67,1296.419,16.049,15.617,0.67,1323,114.154,5930,511.665,,,,,36628,5601444,483.316,3.16,29223,2.521,0.166,6,tests performed,,,,,,,,,
