location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million
Africa,2020-08-05,993891,15374,14603.286,21638,539,396.286,741.379,11.468,10.893,16.141,0.402,0.296,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-08-06,1008219,14328,14163.429,22069,431,393,752.067,10.688,10.565,16.462,0.321,0.293,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-08-07,1021711,13492,13375.857,22508,439,403.714,762.131,10.064,9.978,16.79,0.327,0.301,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-08-08,1035919,14208,12988.429,22921,413,421,772.729,10.598,9.689,17.098,0.308,0.314,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-08-09,1048275,12356,12932.286,23279,358,424.714,781.946,9.217,9.647,17.365,0.267,0.317,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-08-10,1057407,9132,12686.429,23598,319,424.429,788.758,6.812,9.463,17.603,0.238,0.317,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-08-11,1065290,7883,12396.143,23867,269,395.429,794.638,5.88,9.247,17.803,0.201,0.295,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-08-12,1074548,9258,11522.429,24277,410,377,801.544,6.906,8.595,18.109,0.306,0.281,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-08-13,1084941,10393,10960.286,24682,405,373.286,809.296,7.753,8.176,18.411,0.302,0.278,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-08-14,1097486,12545,10825,25098,416,370,818.654,9.358,8.075,18.721,0.31,0.276,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-08-15,1109301,11815,10483.143,25338,240,345.286,827.467,8.813,7.82,18.901,0.179,0.258,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-08-16,1119254,9953,10139.857,25633,295,336.286,834.892,7.424,7.564,19.121,0.22,0.251,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-08-17,1128126,8872,10102.714,25897,264,328.429,841.509,6.618,7.536,19.317,0.197,0.245,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-08-18,1136763,8637,10210.429,26312,415,349.286,847.952,6.443,7.616,19.627,0.31,0.261,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-08-19,1147658,10895,10444.286,26640,328,337.571,856.079,8.127,7.791,19.872,0.245,0.252,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-08-20,1158267,10609,10475.143,26977,337,327.857,863.993,7.914,7.814,20.123,0.251,0.245,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-08-21,1168539,10272,10150.429,27329,352,318.714,871.655,7.662,7.572,20.386,0.263,0.238,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-08-22,1178972,10433,9953,27603,274,323.571,879.437,7.782,7.424,20.59,0.204,0.241,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-08-23,1188025,9053,9824.429,27785,182,307.429,886.19,6.753,7.328,20.726,0.136,0.229,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-08-24,1195541,7516,9630.714,28005,220,301.143,891.797,5.606,7.184,20.89,0.164,0.225,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-08-25,1203084,7543,9474.429,28288,283,282.286,897.423,5.627,7.067,21.101,0.211,0.211,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-08-26,1211939,8855,9183,28607,319,281,904.029,6.605,6.85,21.339,0.238,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-08-27,1220494,8555,8889.571,28860,253,269,910.41,6.381,6.631,21.528,0.189,0.201,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-08-28,1228603,8109,8580.571,29091,231,251.714,916.459,6.049,6.401,21.7,0.172,0.188,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-08-29,1236973,8370,8285.857,29422,331,259.857,922.702,6.243,6.181,21.947,0.247,0.194,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-08-30,1245430,8457,8200.714,29586,164,257.286,929.011,6.308,6.117,22.069,0.122,0.192,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-08-31,1252235,6805,8099.143,29812,226,258.143,934.087,5.076,6.041,22.238,0.169,0.193,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-09-01,1259392,7157,8044,30054,242,252.286,939.425,5.339,6,22.418,0.181,0.188,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-09-02,1268106,8714,8023.857,30319,265,244.571,945.926,6.5,5.985,22.616,0.198,0.182,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-09-03,1275853,7747,7908.429,30616,297,250.857,951.704,5.779,5.899,22.838,0.222,0.187,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-09-04,1284431,8578,7975.429,30854,238,251.857,958.103,6.399,5.949,23.015,0.178,0.188,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-09-05,1291823,7392,7835.714,31079,225,236.714,963.617,5.514,5.845,23.183,0.168,0.177,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-09-06,1299646,7823,7745.143,31303,224,245.286,969.452,5.835,5.777,23.35,0.167,0.183,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-09-07,1306522,6876,7755.286,31521,218,244.143,974.581,5.129,5.785,23.513,0.163,0.182,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-09-08,1314201,7679,7829.857,31747,226,241.857,980.309,5.728,5.841,23.681,0.169,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-09-09,1322496,8295,7770,31939,192,231.429,986.497,6.188,5.796,23.824,0.143,0.173,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-09-10,1330546,8050,7813.286,32124,185,215.429,992.502,6.005,5.828,23.962,0.138,0.161,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-09-11,1339238,8692,7829.571,32355,231,214.429,998.985,6.484,5.84,24.135,0.172,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-09-12,1346648,7410,7832.143,32501,146,203.143,1004.513,5.527,5.842,24.244,0.109,0.152,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-09-13,1353396,6748,7678.571,32622,121,188.429,1009.546,5.034,5.728,24.334,0.09,0.141,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-09-14,1359879,6483,7622.429,32793,171,181.714,1014.382,4.836,5.686,24.461,0.128,0.136,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-09-15,1366445,6566,7463.429,33070,277,189,1019.28,4.898,5.567,24.668,0.207,0.141,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-09-16,1373755,7310,7322.714,33249,179,187.143,1024.733,5.453,5.462,24.802,0.134,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-09-17,1382360,8605,7402,33428,179,186.286,1031.152,6.419,5.521,24.935,0.134,0.139,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-09-18,1390521,8161,7326.143,33621,193,180.857,1037.239,6.088,5.465,25.079,0.144,0.135,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-09-19,1399248,8727,7514.286,33823,202,188.857,1043.749,6.51,5.605,25.23,0.151,0.141,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-09-20,1407667,8419,7753,33956,133,190.571,1050.029,6.28,5.783,25.329,0.099,0.142,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-09-21,1413815,6148,7705.143,34082,126,184.143,1054.615,4.586,5.748,25.423,0.094,0.137,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-09-22,1420654,6839,7744.143,34322,240,178.857,1059.717,5.101,5.777,25.602,0.179,0.133,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-09-23,1429381,8727,7946.571,34531,209,183.143,1066.226,6.51,5.928,25.758,0.156,0.137,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-09-24,1437567,8186,7886.714,34706,175,182.571,1072.333,6.106,5.883,25.888,0.131,0.136,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-09-25,1445544,7977,7860.429,34860,154,177,1078.283,5.95,5.863,26.003,0.115,0.132,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-09-26,1451954,6410,7529.429,35028,168,172.143,1083.064,4.781,5.616,26.129,0.125,0.128,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-09-27,1460323,8369,7522.286,35163,135,172.429,1089.307,6.243,5.611,26.229,0.101,0.129,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-09-28,1465992,5669,7453.857,35457,294,196.429,1093.536,4.229,5.56,26.449,0.219,0.147,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-09-29,1473501,7509,7549.571,35674,217,193.143,1099.137,5.601,5.631,26.611,0.162,0.144,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-09-30,1481935,8434,7507.714,35863,189,190.286,1105.428,6.291,5.6,26.751,0.141,0.142,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-10-01,1489195,7260,7375.429,36080,217,196.286,1110.844,5.415,5.502,26.913,0.162,0.146,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-10-02,1498052,8857,7501.143,36229,149,195.571,1117.45,6.607,5.595,27.025,0.111,0.146,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-10-03,1506882,8830,7846.857,36340,111,187.429,1124.037,6.587,5.853,27.107,0.083,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-10-04,1514968,8086,7806.429,36510,170,192.429,1130.069,6.032,5.823,27.234,0.127,0.144,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-10-05,1519682,4714,7670,36638,128,168.714,1133.585,3.516,5.721,27.33,0.095,0.126,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-10-06,1526279,6597,7539.714,36826,188,164.571,1138.506,4.921,5.624,27.47,0.14,0.123,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-10-07,1536822,10543,7841,37095,269,176,1146.37,7.864,5.849,27.67,0.201,0.131,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-10-08,1547730,10908,8362.143,37393,298,187.571,1154.507,8.137,6.238,27.893,0.222,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-10-09,1556287,8557,8319.286,37629,236,200,1160.89,6.383,6.206,28.069,0.176,0.149,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-10-10,1569821,13534,8991.286,37900,271,222.857,1170.986,10.095,6.707,28.271,0.202,0.166,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-10-11,1578796,8975,9118.286,38108,208,228.286,1177.68,6.695,6.802,28.426,0.155,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-10-12,1584683,5887,9285.857,38301,193,237.571,1182.072,4.391,6.927,28.57,0.144,0.177,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-10-13,1592517,7834,9462.571,38572,271,249.429,1187.915,5.844,7.058,28.772,0.202,0.186,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-10-14,1604025,11508,9600.429,38835,263,248.571,1196.5,8.584,7.161,28.968,0.196,0.185,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-10-15,1613141,9116,9344.429,39089,254,242.286,1203.299,6.8,6.97,29.158,0.189,0.181,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-10-16,1623827,10686,9648.571,39296,207,238.143,1211.271,7.971,7.197,29.312,0.154,0.178,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-10-17,1638089,14262,9752.571,39561,265,237.286,1221.909,10.639,7.275,29.51,0.198,0.177,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-10-18,1646282,8193,9640.857,39746,185,234,1228.021,6.111,7.191,29.648,0.138,0.175,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-10-19,1655970,9688,10183.857,39930,184,232.714,1235.247,7.227,7.597,29.785,0.137,0.174,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-10-20,1665746,9776,10461.286,40228,298,236.571,1242.539,7.292,7.803,30.008,0.222,0.176,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-10-21,1676224,10478,10314.143,40480,252,235,1250.355,7.816,7.694,30.195,0.188,0.175,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-10-22,1687194,10970,10579,40696,216,229.571,1258.538,8.183,7.891,30.357,0.161,0.171,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-10-23,1697629,10435,10543.143,40920,224,232,1266.322,7.784,7.865,30.524,0.167,0.173,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-10-24,1709368,11739,10182.714,41143,223,226,1275.079,8.757,7.596,30.69,0.166,0.169,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-10-25,1718462,9094,10311.429,41259,116,216.143,1281.862,6.784,7.692,30.777,0.087,0.161,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-10-26,1729180,10718,10458.571,41607,348,239.571,1289.857,7.995,7.801,31.036,0.26,0.179,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-10-27,1737830,8650,10297.714,41789,182,223,1296.309,6.452,7.681,31.172,0.136,0.166,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-10-28,1749730,11900,10500.857,42135,346,236.429,1305.186,8.877,7.833,31.43,0.258,0.176,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-10-29,1760801,11071,10515.286,42337,202,234.429,1313.444,8.258,7.844,31.581,0.151,0.175,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-10-30,1774400,13599,10967.286,42629,292,244.143,1323.588,10.144,8.181,31.798,0.218,0.182,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-10-31,1785474,11074,10872.286,42853,224,244.286,1331.849,8.26,8.11,31.966,0.167,0.182,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-11-01,1795770,10296,11044,43175,322,273.714,1339.529,7.68,8.238,32.206,0.24,0.204,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-11-02,1803356,7586,10596.571,43389,214,254.571,1345.188,5.659,7.904,32.365,0.16,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-11-03,1814230,10874,10914.286,43705,316,273.714,1353.299,8.111,8.141,32.601,0.236,0.204,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-11-04,1828232,14002,11214.571,43940,235,257.857,1363.744,10.445,8.365,32.776,0.175,0.192,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-11-05,1843625,15393,11832,44244,304,272.429,1375.226,11.482,8.826,33.003,0.227,0.203,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-11-06,1855345,11720,11563.571,44467,223,262.571,1383.968,8.742,8.626,33.17,0.166,0.196,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-11-07,1870362,15017,12126.857,44845,378,284.571,1395.17,11.202,9.046,33.451,0.282,0.212,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-11-08,1882860,12498,12441.429,45360,515,312.143,1404.493,9.323,9.281,33.836,0.384,0.233,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-11-09,1891749,8889,12627.571,45609,249,317.143,1411.123,6.631,9.419,34.021,0.186,0.237,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-11-10,1904922,13173,12956,45950,341,320.714,1420.949,9.826,9.664,34.276,0.254,0.239,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-11-11,1918922,14000,12955.714,46282,332,334.571,1431.392,10.443,9.664,34.523,0.248,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-11-12,1934703,15781,13011.143,46551,269,329.571,1443.164,11.772,9.705,34.724,0.201,0.246,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-11-13,1949381,14678,13433.714,46831,280,337.714,1454.113,10.949,10.021,34.933,0.209,0.252,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-11-14,1963452,14071,13298.571,47066,235,317.286,1464.609,10.496,9.92,35.108,0.175,0.237,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-11-15,1976022,12570,13308.857,47362,296,286,1473.985,9.376,9.928,35.329,0.221,0.213,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-11-16,1986326,10304,13511,47641,279,290.286,1481.671,7.686,10.078,35.537,0.208,0.217,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-11-17,1999194,12868,13467.429,48034,393,297.714,1491.27,9.599,10.046,35.83,0.293,0.222,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-11-18,2014495,15301,13653.286,48426,392,306.286,1502.684,11.414,10.184,36.123,0.292,0.228,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-11-19,2028429,13934,13389.429,48702,276,307.286,1513.078,10.394,9.988,36.329,0.206,0.229,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-11-20,2044162,15733,13540.143,49114,412,326.143,1524.813,11.736,10.1,36.636,0.307,0.243,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-11-21,2057518,13356,13438,49428,314,337.429,1534.776,9.963,10.024,36.87,0.234,0.252,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-11-22,2070297,12779,13467.857,49718,290,336.571,1544.308,9.532,10.046,37.086,0.216,0.251,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-11-23,2080374,10077,13435.429,49987,269,335.143,1551.825,7.517,10.022,37.287,0.201,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-11-24,2092877,12503,13383.286,50331,344,328.143,1561.152,9.326,9.983,37.544,0.257,0.245,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-11-25,2107544,14667,13292.714,50647,316,317.286,1572.092,10.941,9.916,37.779,0.236,0.237,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-11-26,2121467,13923,13291.143,50944,297,320.286,1582.478,10.386,9.914,38.001,0.222,0.239,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-11-27,2137506,16039,13334.857,51264,320,307.143,1594.442,11.964,9.947,38.24,0.239,0.229,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-11-28,2150902,13396,13340.571,51499,235,295.857,1604.435,9.993,9.951,38.415,0.175,0.221,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-11-29,2163973,13071,13382.286,51723,224,286.429,1614.185,9.75,9.982,38.582,0.167,0.214,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-11-30,2174323,10350,13421.286,51992,269,286.429,1621.905,7.72,10.011,38.783,0.201,0.214,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-12-01,2185161,10838,13183.429,52250,258,274.143,1629.99,8.084,9.834,38.975,0.192,0.204,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-12-02,2201574,16413,13432.857,52580,330,276.143,1642.233,12.243,10.02,39.221,0.246,0.206,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-12-03,2217275,15701,13686.857,52847,267,271.857,1653.945,11.712,10.21,39.42,0.199,0.203,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-12-04,2235257,17982,13964.429,53277,430,287.571,1667.358,13.413,10.417,39.741,0.321,0.215,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-12-05,2249959,14702,14151,53564,287,295,1678.325,10.967,10.556,39.955,0.214,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-12-06,2263422,13463,14207,53870,306,306.714,1688.367,10.043,10.598,40.184,0.228,0.229,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-12-07,2274050,10628,14246.714,54118,248,303.714,1696.295,7.928,10.627,40.369,0.185,0.227,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-12-08,2287308,13258,14592.429,54520,402,324.286,1706.185,9.89,10.885,40.668,0.3,0.242,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-12-09,2306704,19396,15018.571,54870,350,327.143,1720.653,14.468,11.203,40.929,0.261,0.244,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-12-10,2325838,19134,15509,55264,394,345.286,1734.926,14.273,11.569,41.223,0.294,0.258,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-12-11,2344919,19081,15666,55662,398,340.714,1749.159,14.233,11.686,41.52,0.297,0.254,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-12-12,2363052,18133,16156.143,55988,326,346.286,1762.685,13.526,12.051,41.763,0.243,0.258,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-12-13,2379274,16222,16550.286,56334,346,352,1774.785,12.101,12.345,42.022,0.258,0.263,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-12-14,2390592,11318,16648.857,56645,311,361,1783.228,8.443,12.419,42.254,0.232,0.269,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-12-15,2408594,18002,17326.571,57072,427,364.571,1796.656,13.428,12.925,42.572,0.319,0.272,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-12-16,2429819,21225,17587.857,57418,346,364,1812.489,15.832,13.119,42.83,0.258,0.272,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-12-17,2450327,20508,17784.143,57814,396,364.286,1827.786,15.298,13.266,43.126,0.295,0.272,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-12-18,2469647,19320,17818.286,58310,496,378.286,1842.198,14.411,13.291,43.496,0.37,0.282,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-12-19,2490907,21260,18265,58759,449,395.857,1858.056,15.859,13.625,43.83,0.335,0.295,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-12-20,2509333,18426,18579.857,59099,340,395,1871.801,13.745,13.859,44.084,0.254,0.295,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-12-21,2526114,16781,19360.286,59528,429,411.857,1884.319,12.518,14.442,44.404,0.32,0.307,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-12-22,2546100,19986,19643.714,60057,529,426.429,1899.227,14.908,14.653,44.799,0.395,0.318,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-12-23,2571829,25729,20287.143,60877,820,494.143,1918.419,19.192,15.133,45.41,0.612,0.369,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-12-24,2598873,27044,21220.857,61431,554,516.714,1938.592,20.173,15.829,45.824,0.413,0.385,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-12-25,2624658,25785,22144.429,61955,524,520.714,1957.826,19.234,16.518,46.214,0.391,0.388,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-12-26,2646039,21381,22161.714,62374,419,516.429,1973.775,15.949,16.531,46.527,0.313,0.385,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-12-27,2664714,18675,22197.286,62806,432,529.571,1987.705,13.93,16.558,46.849,0.322,0.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-12-28,2679925,15211,21973,63351,545,546.143,1999.052,11.346,16.39,47.256,0.407,0.407,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-12-29,2700053,20128,21993.286,64068,717,573,2014.066,15.014,16.406,47.791,0.535,0.427,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-12-30,2730670,30617,22691.571,64769,701,556,2036.904,22.838,16.926,48.314,0.523,0.415,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2020-12-31,2760459,29789,23083.714,65468,699,576.714,2059.125,22.221,17.219,48.835,0.521,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2021-01-01,2788167,27708,23358.429,66126,658,595.857,2079.793,20.668,17.424,49.326,0.491,0.444,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2021-01-02,2811086,22919,23578.143,66641,515,609.571,2096.889,17.096,17.588,49.71,0.384,0.455,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2021-01-03,2833076,21990,24051.714,67246,605,634.286,2113.293,16.403,17.941,50.161,0.451,0.473,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2021-01-04,2854868,21792,24991.857,67931,685,654.286,2129.548,16.255,18.642,50.672,0.511,0.488,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2021-01-05,2881715,26847,25951.714,68751,820,669,2149.574,20.026,19.358,51.284,0.612,0.499,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2021-01-06,2917507,35792,26691,69861,1110,727.429,2176.273,26.699,19.91,52.112,0.828,0.543,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2021-01-07,2952909,35402,27492.857,70550,689,726,2202.68,26.408,20.508,52.626,0.514,0.542,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2021-01-08,2989382,36473,28745,71460,910,762,2229.887,27.207,21.442,53.305,0.679,0.568,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2021-01-09,3024481,35099,30485,72117,657,782.286,2256.068,26.182,22.74,53.795,0.49,0.584,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2021-01-10,3056088,31607,31858.857,72711,594,780.714,2279.645,23.577,23.765,54.238,0.443,0.582,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2021-01-11,3084121,28033,32750.429,73392,681,780.143,2300.556,20.911,24.43,54.746,0.508,0.582,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2021-01-12,3110249,26128,32647.714,74468,1076,816.714,2320.046,19.49,24.353,55.548,0.803,0.609,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2021-01-13,3144246,33997,32391.286,75688,1220,832.429,2345.405,25.36,24.162,56.458,0.91,0.621,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2021-01-14,3178474,34228,32223.571,76741,1053,884.429,2370.937,25.532,24.037,57.244,0.785,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2021-01-15,3210049,31575,31523.857,77646,905,883.714,2394.49,23.553,23.515,57.919,0.675,0.659,NA,NA,NA,NA,NA,NA,NA,NA,NA
Africa,2021-01-16,3237617,27568,30448,78309,663,884.571,2415.054,20.564,22.712,58.413,0.495,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA
